   1.8112334516   -2.5444726720    0.4451352275
   0.3067049796   -2.4613955235   -0.5348647725
   1.3557619236   -2.4613955235   -0.5348647725
   0.3412334516   -1.6957677763   -1.2522745639
   1.3212334516   -1.6957677763   -1.2522745639
  -2.8373225695    1.1084312919    1.0893957135
  -1.7609843879    2.1015067229    0.2493957135
  -2.8373225695    1.9117192611    0.2493957135
  -3.5398524236    1.0744767836    0.2493957135
  -3.5398524236   -0.0184656494    0.2493957135
  -1.7609843879    2.1015067229   -0.7889013876
  -2.8373225695    1.9117192611   -0.7889013876
  -3.5398524236    1.0744767836   -0.7889013876
  -3.5398524236   -0.0184656494   -0.7889013876
  -1.7332872341    1.4671541177   -1.6289013876
  -2.8373225695    1.1084312919   -1.6289013876
  -2.8373225695   -0.0524201576   -1.6289013876
  -2.0384350958    0.5280055671   -1.9497528371
  -3.1371618301   -1.7447421754    0.1663745133
  -2.4346319761   -2.5819846529    0.1663745133
  -1.3582937944   -2.7717721147    0.1663745133
  -3.1371618301   -1.7447421754   -0.8719225878
  -2.4346319761   -2.5819846529   -0.8719225878
  -1.3582937944   -2.7717721147   -0.8719225878
  -0.4117778826   -2.2253008982   -0.8719225878
  -0.6482652785   -1.1982709589   -1.7119225878
  -2.4346319761   -0.6178452342   -1.7119225878
  -2.4346319761   -1.7786966836   -1.7119225878
  -1.3305966406   -2.1374195095   -1.7119225878
  -1.6357445024   -1.1982709589   -2.0327740372
  -1.6298230441   -0.3841936684    2.8764314121
  -0.6423438202   -0.3841936684    2.5555799627
  -1.3246751823    0.5549548822    2.5555799627
  -2.4287105178    0.1962320564    2.5555799627
  -2.4287105178   -0.9646193931    2.5555799627
  -1.3246751823   -1.3233422189    2.5555799627
  -1.3523723362    1.1893074874    1.7155799627
  -2.4287105178    0.9995200256    1.7155799627
  -3.1312403718    0.1622775481    1.7155799627
  -3.1312403718   -0.9306648849    1.7155799627
  -2.4287105178   -1.7679073623    1.7155799627
  -1.3523723362   -1.9576948241    1.7155799627
   2.7155548596   -0.5763141648    1.6584705274
   2.0332234975    0.3628343858    1.6584705274
   3.3258505831   -0.5763141648    0.8184705274
   2.9520422555    0.4507157745    0.8184705274
   2.0055263437    0.9971869910    0.8184705274
   2.9520422555   -1.6033441040    0.8184705274
   3.3258505831   -0.5763141648   -0.2198265737
   2.9520422555    0.4507157745   -0.2198265737
   2.9520422555   -1.6033441040   -0.2198265737
   2.7155548596   -0.5763141648   -1.0598265737
   2.0332234975   -1.5154627153   -1.0598265737
   1.7280756357   -0.5763141648   -1.3806780231
  -1.6885324686    1.6002503406    1.6366804993
  -3.7613205274   -0.2570462161    0.6743552163
  -3.5296048118   -1.2722590990    0.6743552163
  -3.2218818917   -0.7856879342   -1.3560705496
  -2.4628145121   -0.2570462161   -2.0220203081
  -1.4214935382   -0.2570462161   -2.2596950251
   0.0263365376    0.0911827310    2.3516940067
   0.5469970246    0.9929931479    2.1140192897
  -0.4943239493    0.9929931479    2.1140192897
   1.6048609297    1.1056387593    1.4480695312
  -0.2407023927    1.9484792877    1.4480695312
  -0.2407023927   -1.7661138257   -1.5446815178
  -1.0149844363    0.0911827310   -2.2106312763
  -0.4943239493   -0.8106276858   -2.2106312763
   0.5469970246   -0.8106276858   -2.2106312763
   0.9267326765    1.9159433061    1.4489926540
   1.8576163903    2.1036433777    0.8274395461
   0.9819651299    2.7398412580    0.8274395461
  -0.1003993525    2.7398412580    0.8274395461
  -0.9760506129    2.1036433777    0.8274395461
   2.3744758682    2.0891339494   -0.0707307180
   1.6813445663    2.8715174540   -0.0707307180
   0.7040155345    3.2421694653   -0.0707307180
  -0.3336169242    3.1161780743   -0.0707307180
  -1.1938437183    2.5224063904   -0.0707307180
   2.6246214120    1.0742535837   -1.0676245022
   2.3744758682    2.0891339494   -1.0676245022
   1.6813445663    2.8715174540   -1.0676245022
   0.7040155345    3.2421694653   -1.0676245022
  -0.3336169242    3.1161780743   -1.0676245022
  -1.1938437183    2.5224063904   -1.0676245022
   2.1920854094    1.0742535837   -1.9657947663
   1.8576163903    2.1036433777   -1.9657947663
   0.9819651299    2.7398412580   -1.9657947663
  -0.1003993525    2.7398412580   -1.9657947663
  -0.9760506129    2.1036433777   -1.9657947663
  -1.3105196320    1.0742535837   -1.9657947663
   1.8576163903    0.0448637897   -1.9657947663
   1.4126824643    1.0742535837   -2.5873478742
   0.9267326765    1.9159433061   -2.5873478742
  -0.0451668991    1.9159433061   -2.5873478742
  -0.5311166869    1.0742535837   -2.5873478742
  -0.0451668991    0.2325638612   -2.5873478742
   0.9267326765    0.2325638612   -2.5873478742
   0.4407828887    1.0742535837   -2.8091776101
   0.8312334516   -0.8470628806    2.6851352275
   1.8031330272   -0.8470628806    2.4633054916
   1.3171832394   -0.0053731582    2.4633054916
   0.3452836638   -0.0053731582    2.4633054916
  -0.1406661240   -0.8470628806    2.4633054916
   0.3452836638   -1.6887526030    2.4633054916
   1.3171832394   -1.6887526030    2.4633054916
   1.3724156928    0.8185247938    1.8417523837
  -0.5856000500   -1.8764526746    1.8417523837
   0.2900512104   -2.5126505549    1.8417523837
   1.3724156928   -2.5126505549    1.8417523837
   2.2480669531   -1.8764526746    1.8417523837
   0.0568336387   -2.8889873712    0.9435821195
   1.0944660974   -3.0149787622    0.9435821195
   2.0717951292   -2.6443267510    0.9435821195
   0.0568336387   -2.8889873712   -0.0533116646
   1.0944660974   -3.0149787622   -0.0533116646
   2.0717951292   -2.6443267510   -0.0533116646
   0.2900512104   -2.5126505549   -0.9514819287
   1.3724156928   -2.5126505549   -0.9514819287
   1.3171832394   -1.6887526030   -1.5730350366
  -1.5246112866    2.1093926459    0.6902471629
  -2.5522589051    2.1093926459    0.6902471629
  -3.3836432927    1.5053565312    0.6902471629
  -3.7012038711    0.5280055671    0.6902471629
  -2.0384350958    2.4480055671   -0.2697528371
  -2.9984350958    2.1907743424   -0.2697528371
  -3.7012038711    1.4880055671   -0.2697528371
  -3.9584350958    0.5280055671   -0.2697528371
  -1.5246112866    2.1093926459   -1.2297528371
  -2.5522589051    2.1093926459   -1.2297528371
  -3.3836432927    1.5053565312   -1.2297528371
  -3.7012038711    0.5280055671   -1.2297528371
  -3.3836432927   -0.4493453969   -1.2297528371
  -1.5584350958    1.3593899548   -1.9325216123
  -2.5184350958    1.3593899548   -1.9325216123
  -2.9984350958    0.5280055671   -1.9325216123
  -2.0384350958    0.5280055671   -2.1897528371
  -2.9809526993   -2.1756219230    0.6072259628
  -2.1495683117   -2.7796580377    0.6072259628
  -1.1219206931   -2.7796580377    0.6072259628
  -3.2985132776   -2.1582709589   -0.3527740372
  -2.5957445024   -2.8610397342   -0.3527740372
  -1.6357445024   -3.1182709589   -0.3527740372
  -0.6757445024   -2.8610397342   -0.3527740372
  -3.2985132776   -1.1982709589   -1.3127740372
  -2.9809526993   -2.1756219230   -1.3127740372
  -2.1495683117   -2.7796580377   -1.3127740372
  -1.1219206931   -2.7796580377   -1.3127740372
  -0.2905363055   -2.1756219230   -1.3127740372
  -0.6757445024   -1.1982709589   -2.0155428125
  -2.5957445024   -1.1982709589   -2.0155428125
  -2.1157445024   -2.0296553465   -2.0155428125
  -1.1557445024   -2.0296553465   -2.0155428125
  -1.6357445024   -1.1982709589   -2.2727740372
  -1.6298230441   -0.3841936684    3.1164314121
  -0.6698230441   -0.3841936684    2.8592001874
  -1.1498230441    0.4471907193    2.8592001874
  -2.1098230441    0.4471907193    2.8592001874
  -2.5898230441   -0.3841936684    2.8592001874
  -2.1098230441   -1.2155780560    2.8592001874
  -1.1498230441   -1.2155780560    2.8592001874
  -1.1159992348    1.1971934104    2.1564314121
  -2.1436468534    1.1971934104    2.1564314121
  -2.9750312410    0.5931572957    2.1564314121
  -3.2925918194   -0.3841936684    2.1564314121
  -2.9750312410   -1.3615446324    2.1564314121
  -2.1436468534   -1.9655807472    2.1564314121
  -1.1159992348   -1.9655807472    2.1564314121
  -3.2925918194   -1.3441936684    1.1964314121
   2.6880756357   -0.5763141648    1.9620907521
   2.2080756357    0.2550702229    1.9620907521
   3.3908444110   -0.5763141648    1.2593219769
   3.0732838327    0.4010367993    1.2593219769
   2.2418994450    1.0050729140    1.2593219769
   3.0732838327   -1.5536651288    1.2593219769
   3.6480756357   -0.5763141648    0.2993219769
   3.3908444110    0.3836858352    0.2993219769
   2.6880756357    1.0864546105    0.2993219769
   2.6880756357   -2.2390829400    0.2993219769
   3.3908444110   -1.5363141648    0.2993219769
   3.3908444110   -0.5763141648   -0.6606780231
   3.0732838327    0.4010367993   -0.6606780231
   3.0732838327   -1.5536651288   -0.6606780231
   2.6880756357   -0.5763141648   -1.3634467984
   2.2080756357   -1.4076985524   -1.3634467984
   1.7280756357   -0.5763141648   -1.6206780231
  -1.6931993636    1.6327093090    2.0494932841
  -1.9765663866    2.1748868320    1.1735502422
  -3.6689376187    0.8252658103    1.1735502422
  -3.9159682760   -0.2570462161    1.1735502422
  -3.6689376187   -1.3393582424    1.1735502422
  -2.9767730982   -2.2073050983    1.1735502422
  -1.9765663866   -2.6889792642    1.1735502422
  -0.8664206898   -2.6889792642    1.1735502422
  -4.1214935382   -0.2570462161    0.1403049749
  -3.9159682760   -1.2902914834    0.1403049749
  -3.2533463062   -0.7949267199   -1.7688833344
  -2.4547388056   -0.2570462161   -2.3541697629
  -1.4214935382   -0.2570462161   -2.5596950251
   0.0263365376    0.0911827310    2.6516940067
   0.5429591713    0.9859993809    2.4461687445
  -0.4902860961    0.9859993809    2.4461687445
   1.6324479476    1.1233678592    1.8608823159
   0.8194420239    1.8278415022    1.8608823159
  -0.2453692878    1.9809382561    1.8608823159
  -0.2453692878   -1.7985727940   -1.9574943025
   0.8194420239   -1.6454760402   -1.9574943025
   1.6324479476   -0.9410023971   -1.9574943025
  -1.0069087298    0.0911827310   -2.5427807311
  -0.4902860961   -0.8036339189   -2.5427807311
   0.5429591713   -0.8036339189   -2.5427807311
   0.9874764000    2.0211545214    1.7012639370
   2.0982335004    2.1394324134    1.0020166906
   1.2592399180    2.8664244909    1.0020166906
   0.1603920118    3.0244149682    1.0020166906
  -0.8494337722    2.5632429851    1.0020166906
   2.6542997259    2.1402271108   -0.0084248565
   1.9725840679    2.9950715076   -0.0084248565
   0.9874764000    3.4694743572   -0.0084248565
  -0.1059106226    3.4694743572   -0.0084248565
  -1.0910182905    2.9950715076   -0.0084248565
   2.8976012274    1.0742535837   -1.1299303637
   2.6542997259    2.1402271108   -1.1299303637
   1.9725840679    2.9950715076   -1.1299303637
   0.9874764000    3.4694743572   -1.1299303637
  -0.1059106226    3.4694743572   -1.1299303637
  -1.0910182905    2.9950715076   -1.1299303637
   2.4109982245    1.0742535837   -2.1403719108
   2.0982335004    2.1394324134   -2.1403719108
   1.2592399180    2.8664244909   -2.1403719108
   0.1603920118    3.0244149682   -2.1403719108
  -0.8494337722    2.5632429851   -2.1403719108
  -1.4496248825    1.6293273878   -2.1403719108
   2.0982335004    0.0090747539   -2.1403719108
   1.5341699113    1.0742535837   -2.8396191572
   0.9874764000    2.0211545214   -2.8396191572
  -0.1059106226    2.0211545214   -2.8396191572
  -0.6526041339    1.0742535837   -2.8396191572
  -0.1059106226    0.1273526459   -2.8396191572
   0.9874764000    0.1273526459   -2.8396191572
   0.4407828887    1.0742535837   -3.0891776101
   0.8312334516   -0.8470628806    2.9651352275
   1.9246204742   -0.8470628806    2.7155767746
   1.3779269629    0.0998380571    2.7155767746
   0.2845399403    0.0998380571    2.7155767746
   0.2845399403   -1.7939638183    2.7155767746
   1.3779269629   -1.7939638183    2.7155767746
   1.6496904809    0.9451080266    2.0163295282
  -0.4589832093   -2.3360522820    2.0163295282
   0.5508425747   -2.7972242651    2.0163295282
   1.6496904809   -2.6392337878    2.0163295282
   2.4886840633   -1.9122417103    2.0163295282
  -0.7005677276   -2.7678808045    1.0058879811
   0.2845399403   -3.2422836541    1.0058879811
   1.3779269629   -3.2422836541    1.0058879811
   2.3630346308   -2.7678808045    1.0058879811
   0.2845399403   -3.2422836541   -0.1156175261
   1.3779269629   -3.2422836541   -0.1156175261
   2.3630346308   -2.7678808045   -0.1156175261
   0.5508425747   -2.7972242651   -1.1260590732
   1.6496904809   -2.6392337878   -1.1260590732
   1.3779269629   -1.7939638183   -1.8253063196
  -2.3046513488    2.3795802771    0.8102471629
  -3.2634273239    1.9417219606    0.8102471629
  -3.8332769220    1.0550186779    0.8102471629
  -1.7780758665    2.6722567352   -0.2697528371
  -2.8043816518    2.5476406513   -0.2697528371
  -3.6552183119    1.9603505089   -0.2697528371
  -4.1356694215    1.0449274020   -0.2697528371
  -4.1356694215    0.0110837323   -0.2697528371
  -2.3046513488    2.3795802771   -1.3497528371
  -3.2634273239    1.9417219606   -1.3497528371
  -3.8332769220    1.0550186779   -1.3497528371
  -3.8332769220    0.0009924563   -1.3497528371
  -1.4984350958    1.4633130032   -2.1403677092
  -2.5784350958    1.4633130032   -2.1403677092
  -3.1184350958    0.5280055671   -2.1403677092
  -2.0384350958    0.5280055671   -2.4297528371
  -2.8607367305   -2.6119873523    0.7272259628
  -1.9019607554   -3.0498456689    0.7272259628
  -0.8586630009   -2.8998420976    0.7272259628
  -3.7329788280   -1.7151927938   -0.3527740372
  -3.2525277184   -2.6306159007   -0.3527740372
  -2.4016910584   -3.2179060431   -0.3527740372
  -1.3753852730   -3.3425221270   -0.3527740372
  -0.4087246494   -2.9759161092   -0.3527740372
  -3.4305863286   -1.7252840697   -1.4327740372
  -2.8607367305   -2.6119873523   -1.4327740372
  -1.9019607554   -3.0498456689   -1.4327740372
  -0.8586630009   -2.8998420976   -1.4327740372
  -2.7157445024   -1.1982709589   -2.2233889094
  -2.1757445024   -2.1335783950   -2.2233889094
  -1.0957445024   -2.1335783950   -2.2233889094
  -1.6357445024   -1.1982709589   -2.5127740372
  -1.6298230441   -0.3841936684    3.3564314121
  -0.5498230441   -0.3841936684    3.0670462843
  -1.0898230441    0.5511137677    3.0670462843
  -2.1698230441    0.5511137677    3.0670462843
  -2.7098230441   -0.3841936684    3.0670462843
  -2.1698230441   -1.3195011045    3.0670462843
  -1.0898230441   -1.3195011045    3.0670462843
  -0.8527415426    1.3173774703    2.2764314121
  -1.8960392971    1.4673810416    2.2764314121
  -2.8548152722    1.0295227251    2.2764314121
  -3.4246648703    0.1428194424    2.2764314121
  -3.4246648703   -0.9112067792    2.2764314121
  -2.8548152722   -1.7979100618    2.2764314121
  -1.8960392971   -2.2357683784    2.2764314121
  -0.8527415426   -2.0857648071    2.2764314121
   2.8080756357   -0.5763141648    2.1699368491
   2.2680756357    0.3589932713    2.1699368491
   3.5986905079   -0.5763141648    1.3793219769
   3.3017370055    0.4350165889    1.3793219769
   2.5051571372    1.1252569739    1.3793219769
   3.3017370055   -1.5876449184    1.3793219769
   3.8880756357   -0.5763141648    0.2993219769
   3.6406606512    0.4274878868    0.2993219769
   2.9550954887    1.2013309856    0.2993219769
   2.9550954887   -2.3539593151    0.2993219769
   3.6406606512   -1.5801162164    0.2993219769
   3.5986905079   -0.5763141648   -0.7806780231
   3.3017370055    0.4350165889   -0.7806780231
   2.5051571372   -2.2778853035   -0.7806780231
   3.3017370055   -1.5876449184   -0.7806780231
   2.8080756357   -0.5763141648   -1.5712928953
   2.2680756357   -1.5116216009   -1.5712928953
  -1.6930664520    2.3267974620    1.6403049749
  -2.7205316439    1.9929537839    1.6403049749
  -3.5233813459    1.2700646653    1.6403049749
  -3.9627955509    0.2831242019    1.6403049749
  -3.9627955509   -0.7972166340    1.6403049749
  -2.7205316439   -2.5070462161    1.6403049749
  -1.6930664520   -2.8408898941    1.6403049749
  -4.3256121269    0.2858276332    0.6612495079
  -4.3256121269   -0.7999200653    0.6612495079
  -3.9333948192   -1.8123496424    0.6612495079
  -4.3256121269   -0.7999200653   -0.3806395582
  -3.9627955509   -0.7972166340   -1.3596950251
  -3.2717441233   -0.8003288064   -2.1578283545
  -1.9345237532    0.6315481821   -2.6787728875
  -2.4475539682   -0.2570462161   -2.6787728875
  -0.9084633232   -1.1456406142   -2.6787728875
  -1.4214935382   -0.2570462161   -2.8596950251
   0.5393667526    0.9797771292    2.7707718691
   1.6485785802    1.1337343873    2.2498273361
   0.8274074073    1.8452832590    2.2498273361
  -0.2480981065    1.9999176070    2.2498273361
  -0.2480981065   -1.8175521449   -2.3464393227
   0.8274074073   -1.6629177969   -2.3464393227
   1.6485785802   -0.9513689252   -2.3464393227
  -0.9997238924    0.0911827310   -2.8673838557
  -0.4866936774   -0.7974116671   -2.8673838557
   0.5393667526   -0.7974116671   -2.8673838557
   2.1554257086    2.0642030773    1.4107213772
   1.4307323824    2.7888964036    1.4107213772
   0.4407828887    3.0541525710    1.4107213772
  -0.5491666050    2.7888964036    1.4107213772
   2.8039995496    2.1264254307    0.5023360005
   2.1717318897    2.9966672067    0.5023360005
   1.2401674223    3.5345062027    0.5023360005
   0.1703821069    3.6469451702    0.5023360005
  -0.8526484568    3.3145423902    0.5023360005
   3.2407828887    1.0742535837   -0.5691776101
   3.0517051310    2.0857302490   -0.5691776101
   2.5100078569    2.9606013859   -0.5691776101
   1.6888502849    3.5807107995   -0.5691776101
   0.6991342952    3.8623092773   -0.5691776101
  -0.3254734835    3.7673653845   -0.5691776101
  -1.2465940932    3.3087018200   -0.5691776101
   3.0276455797    1.0742535837   -1.6406912207
   2.8039995496    2.1264254307   -1.6406912207
   2.1717318897    2.9966672067   -1.6406912207
   1.2401674223    3.5345062027   -1.6406912207
   0.1703821069    3.6469451702   -1.6406912207
  -0.8526484568    3.3145423902   -1.6406912207
  -1.6520329905    2.5947733232   -1.6406912207
   2.4206818760    1.0742535837   -2.5490765974
   2.1554257086    2.0642030773   -2.5490765974
   1.4307323824    2.7888964036   -2.5490765974
   0.4407828887    3.0541525710   -2.5490765974
  -0.5491666050    2.7888964036   -2.5490765974
  -1.2738599313    2.0642030773   -2.5490765974
   2.1554257086    0.0843040900   -2.5490765974
   1.5122964993    1.0742535837   -3.1560403011
   0.9765396940    2.0022115910   -3.1560403011
  -0.0949739166    2.0022115910   -3.1560403011
  -0.6307307219    1.0742535837   -3.1560403011
  -0.0949739166    0.1462955764   -3.1560403011
   0.9765396940    0.1462955764   -3.1560403011
   0.4407828887    1.0742535837   -3.3691776101
   0.8312334516   -0.8470628806    3.2451352275
   1.9027470622   -0.8470628806    3.0319979185
   1.3669902569    0.0808951267    3.0319979185
   0.2954766463    0.0808951267    3.0319979185
   0.2954766463   -1.7750208879    3.0319979185
   1.3669902569   -1.7750208879    3.0319979185
   2.8111324389   -0.8470628806    2.4250342148
   1.8211829452    0.8675799394    2.4250342148
  -0.1587160421   -2.5617057005    2.4250342148
   0.8312334516   -2.8269618679    2.4250342148
   1.8211829452   -2.5617057005    2.4250342148
   2.5458762715   -1.8370123742    2.4250342148
  -0.4621978939   -3.0873516871    1.5166488381
   0.5608326698   -3.4197544671    1.5166488381
   1.6306179852   -3.3073154996    1.5166488381
   2.5621824526   -2.7694765036    1.5166488381
   0.0649770794   -3.5401746815    0.4451352275
   1.0895848581   -3.6351185742    0.4451352275
   2.0793008478   -3.3535200964    0.4451352275
   2.9004584198   -2.7334106828    0.4451352275
   0.5608326698   -3.4197544671   -0.6263783831
   1.6306179852   -3.3073154996   -0.6263783831
   2.5621824526   -2.7694765036   -0.6263783831
   0.8312334516   -2.8269618679   -1.5347637598
   1.8211829452   -2.5617057005   -1.5347637598
   1.3669902569   -1.7750208879   -2.1417274635
  -3.2672128681    1.9460907114    1.2266226874
  -2.5590955828    2.8091682086    0.2642974044
  -3.4972933617    2.3573559708    0.2642974044
  -4.1465463694    1.5432184501    0.2642974044
  -4.3782620851    0.5280055671    0.2642974044
  -2.5590955828    2.8091682086   -0.8038030786
  -3.4972933617    2.3573559708   -0.8038030786
  -4.1465463694    1.5432184501   -0.8038030786
  -4.3782620851    0.5280055671   -0.8038030786
  -2.3054740262    2.3853021238   -1.7661283615
  -3.2672128681    1.9460907114   -1.7661283615
  -3.8388234494    1.0566472853   -1.7661283615
  -3.8388234494   -0.0006361510   -1.7661283615
  -2.5590955828    1.4298159840   -2.4320781200
  -3.0797560697    0.5280055671   -2.4320781200
  -1.9027834327   -3.0555675156    1.1436014872
  -3.7438557760   -2.2134838419    0.1812762043
  -3.0946027683   -3.0276213626    0.1812762043
  -2.1564049893   -3.4794336004    0.1812762043
  -1.1150840154   -3.4794336004    0.1812762043
  -3.7438557760   -2.2134838419   -0.8868242787
  -3.0946027683   -3.0276213626   -0.8868242787
  -2.1564049893   -3.4794336004   -0.8868242787
  -1.1150840154   -3.4794336004   -0.8868242787
  -3.4361328559   -1.7269126771   -1.8491495617
  -2.8645222746   -2.6163561031   -1.8491495617
  -1.9027834327   -3.0555675156   -1.8491495617
  -0.8562616173   -2.9051003943   -1.8491495617
  -2.6770654763   -1.1982709589   -2.5150993202
  -2.1564049893   -2.1000813758   -2.5150993202
  -1.1150840154   -2.1000813758   -2.5150993202
  -1.6357445024   -1.1982709589   -2.7527740372
  -1.6298230441   -0.3841936684    3.5964314121
  -0.5885020702   -0.3841936684    3.3587566951
  -1.1091625571    0.5176167485    3.3587566951
  -2.1504835310    0.5176167485    3.3587566951
  -2.6711440180   -0.3841936684    3.3587566951
  -2.1504835310   -1.2860040852    3.3587566951
  -1.1091625571   -1.2860040852    3.3587566951
  -0.8503401590    1.3226357671    2.6928069366
  -1.8968619745    1.4731028883    2.6928069366
  -2.8586008163    1.0338914758    2.6928069366
  -3.4302113976    0.1444480498    2.6928069366
  -3.4302113976   -0.9128353866    2.6928069366
  -2.8586008163   -1.8022788126    2.6928069366
  -1.8968619745   -2.2414902251    2.6928069366
  -0.8503401590   -2.0910231038    2.6928069366
  -3.9696500333   -0.3841936684    1.7304816536
  -3.7379343177   -1.3994065513    1.7304816536
  -3.0886813100   -2.2135440721    1.7304816536
   2.7693966096   -0.5763141648    2.4616472598
   3.6044711937   -0.5763141648    1.7956975013
   3.3066000278    0.4381418635    1.7956975013
   2.5075585208    1.1305152707    1.7956975013
   3.3066000278   -1.5907701931    1.7956975013
   4.0679026250   -0.5763141648    0.8333722184
   3.8361869093    0.4388987182    0.8333722184
   3.1869339017    1.2530362389    0.8333722184
   3.1869339017   -2.4056645685    0.8333722184
   3.8361869093   -1.5915270477    0.8333722184
   4.0679026250   -0.5763141648   -0.2347282646
   3.8361869093    0.4388987182   -0.2347282646
   3.1869339017   -2.4056645685   -0.2347282646
   3.8361869093   -1.5915270477   -0.2347282646
   3.6044711937   -0.5763141648   -1.1970535476
   3.3066000278    0.4381418635   -1.1970535476
   3.3066000278   -1.5907701931   -1.1970535476
   2.7693966096   -0.5763141648   -1.8630033061
